ImageNumber,ObjectNumber,FileName_Spindle,PathName_Spindle,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Orientation,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
16,40,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,469,1496.778251599147,2209.4904051172707,95.96026709179601,7.368961636312916,51.57243814675173,1496.778251599147,2209.4904051172707,0,40
16,41,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,460,442.02608695652174,2223.086956521739,97.79090038420848,6.81233664686635,-46.717697311459396,442.02608695652174,2223.086956521739,0,41
16,42,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,400,768.14,2219.5875,82.78539366638864,6.72774074270556,-60.77090805080194,768.14,2219.5875,0,42
16,43,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,290,888.6206896551724,2347.9206896551723,57.77146145614224,7.017249077963844,-23.306493031968365,888.6206896551724,2347.9206896551723,0,43
16,44,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,447,1943.9328859060402,2365.308724832215,90.81399250277056,7.786311208063201,64.5838382869975,1943.9328859060402,2365.308724832215,0,44
16,45,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,262,758.2557251908397,2433.858778625954,51.525743700852736,7.02282711862523,43.93491392004448,758.2557251908397,2433.858778625954,0,45
16,46,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,314,253.20063694267515,2442.417197452229,63.92182838507779,7.598035879544823,-62.718256472511186,253.20063694267515,2442.417197452229,0,46
16,47,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,311,314.0610932475884,2473.4469453376205,63.975955170298185,7.27423723292518,-12.848684245778268,314.0610932475884,2473.4469453376205,0,47
16,48,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,311,974.128617363344,2479.83922829582,62.76667383982682,7.711071769290796,-40.38589252265425,974.128617363344,2479.83922829582,0,48
16,49,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,466,1818.0622317596567,2571.137339055794,94.93901319119682,6.860118006856329,-44.29476879468293,1818.0622317596567,2571.137339055794,0,49
16,50,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,281,637.0391459074733,2576.4483985765123,61.36932433890039,6.296537282730145,7.9509974146794855,637.0391459074733,2576.4483985765123,0,50
16,51,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,315,773.5333333333333,2612.203174603175,64.79749274926601,7.145451040475481,-66.60160462060442,773.5333333333333,2612.203174603175,0,51
16,52,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,367,1134.1144414168937,2678.58310626703,79.48405281012192,6.635151735228861,-83.72823567913558,1134.1144414168937,2678.58310626703,0,52
16,53,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,266,248.95112781954887,2743.3270676691727,49.981489460987504,8.23408594670054,-18.987377419553756,248.95112781954887,2743.3270676691727,0,53
16,54,AurA_June7_A_5_frontface_z230c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,379,758.8337730870712,2785.7994722955145,71.85982696528909,7.585439174597497,38.150637838384405,758.8337730870712,2785.7994722955145,0,54
17,1,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,301,1349.362126245847,685.9900332225914,76.14625241818268,5.989524206006653,28.231340897705586,1349.362126245847,685.9900332225914,0,1
17,2,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,245,1550.2326530612245,677.8734693877551,56.722243421366365,6.30221892574629,35.2270039739575,1550.2326530612245,677.8734693877551,0,2
17,3,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,344,2063.375,675.9273255813954,78.28225564748871,6.028651862375724,73.15549000292232,2063.375,675.9273255813954,0,3
17,4,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,258,1063.0,702.5,59.64676381924276,5.590689935373663,0.0,1063.0,702.5,0,4
17,5,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,208,1755.7788461538462,775.6923076923077,60.50868803186434,5.108193719576323,44.20911578905893,1755.7788461538462,775.6923076923077,0,5
17,6,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,257,1329.5291828793775,938.5447470817121,59.36139048927927,7.1933204047648385,22.866190377694906,1329.5291828793775,938.5447470817121,0,6
17,7,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,427,1114.3348946135832,1013.4566744730679,96.69749331247473,10.017538583952392,16.553631474910027,1114.3348946135832,1013.4566744730679,0,7
17,8,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,210,2444.057142857143,1015.5619047619048,51.52501628926573,6.320947270420488,-29.932216396639696,2444.057142857143,1015.5619047619048,0,8
17,9,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,220,883.0590909090909,1060.040909090909,50.021648879793744,6.780131306745606,-76.52228609324328,883.0590909090909,1060.040909090909,0,9
17,10,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,293,2318.051194539249,1148.6109215017066,67.33764835590397,6.289619950157406,-10.769169640619396,2318.051194539249,1148.6109215017066,0,10
17,11,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,212,2406.6367924528304,1180.9575471698113,47.563149721165516,7.303635137162998,16.45443056376864,2406.6367924528304,1180.9575471698113,0,11
17,12,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,382,2184.238219895288,1303.416230366492,91.37981069102803,6.151490145004851,66.01891526726997,2184.238219895288,1303.416230366492,0,12
17,13,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,348,2160.5,1478.212643678161,80.42313953166665,5.724898328627059,89.16928793960085,2160.5,1478.212643678161,0,13
17,14,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,333,1071.093093093093,1530.7357357357357,84.35497677526187,6.035172232910401,48.76761263706937,1071.093093093093,1530.7357357357357,0,14
17,15,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,455,1627.2307692307693,1556.8813186813186,104.3035179789563,8.000949046059878,-48.5590692745286,1627.2307692307693,1556.8813186813186,0,15
17,16,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,266,2271.9511278195487,1580.484962406015,68.42655715964638,5.9336371975482125,55.043723617828825,2271.9511278195487,1580.484962406015,0,16
17,17,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,358,2602.846368715084,1709.0307262569831,91.45642927458668,6.968346132955911,-44.52450861896129,2602.846368715084,1709.0307262569831,0,17
17,18,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,362,1286.914364640884,1730.4198895027625,87.21800241247976,5.805696755839096,-58.95540799721207,1286.914364640884,1730.4198895027625,0,18
17,19,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,289,2190.657439446367,1757.356401384083,65.9441102291154,6.453778926306694,-2.9835858533889548,2190.657439446367,1757.356401384083,0,19
17,20,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,225,2472.648888888889,2044.36,51.172164123040176,6.214963957202889,14.954891361905371,2472.648888888889,2044.36,0,20
17,21,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,216,1876.361111111111,2109.3796296296296,51.48492806508284,7.747320504547758,-53.4345099420017,1876.361111111111,2109.3796296296296,0,21
17,22,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,328,431.5548780487805,2171.3536585365855,77.27760417647269,5.998014330525849,-27.427989520012865,431.5548780487805,2171.3536585365855,0,22
17,23,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,331,2296.9577039274923,2239.8972809667675,78.97214110608819,5.94952435693915,-22.27163277927957,2296.9577039274923,2239.8972809667675,0,23
17,24,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,264,2143.568181818182,2376.431818181818,60.07708666446715,6.1240500070309425,9.308685788881368,2143.568181818182,2376.431818181818,0,24
17,25,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,289,1954.4671280276816,2480.415224913495,64.26961319743316,6.2228600907791405,-7.395316433431208,1954.4671280276816,2480.415224913495,0,25
17,26,AurA_June7_A_5_frontface_z235c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,339,1160.6784660766962,2518.6666666666665,78.19394580005499,6.782590286037034,-50.29901331270999,1160.6784660766962,2518.6666666666665,0,26
18,1,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,339,1865.7286135693216,536.6637168141593,77.2281148149043,6.230938197219933,3.958951266380234,1865.7286135693216,536.6637168141593,0,1
18,2,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,210,1520.9095238095238,622.4761904761905,52.42165356867588,7.068488176943524,48.66898210884206,1520.9095238095238,622.4761904761905,0,2
18,3,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,216,980.050925925926,682.3611111111111,57.93194103736193,5.67509798471147,-39.23747897890198,980.050925925926,682.3611111111111,0,3
18,4,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,162,2435.537037037037,923.3148148148148,36.51937633198608,6.252826635795585,-79.57611018728936,2435.537037037037,923.3148148148148,0,4
18,5,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,183,2305.75956284153,942.1147540983607,47.89191145613123,5.583414348328844,54.922765933782806,2305.75956284153,942.1147540983607,0,5
18,6,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,229,736.8471615720524,957.9563318777292,57.98657546732986,5.596314912237019,-51.67844970382999,736.8471615720524,957.9563318777292,0,6
18,7,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,357,2435.2240896358544,1371.3921568627452,88.36562766299652,6.8284073652936295,31.602751684522364,2435.2240896358544,1371.3921568627452,0,7
18,8,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,290,2707.344827586207,1495.6586206896552,68.31360210066042,5.997282075197217,26.071212120165686,2707.344827586207,1495.6586206896552,0,8
18,9,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,243,1784.1440329218108,1570.9094650205761,56.569755338140006,7.184267513914966,80.93843373482862,1784.1440329218108,1570.9094650205761,0,9
18,10,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,148,1049.1824324324325,1587.8445945945946,37.83472200231607,5.326504373911453,-51.62033510863557,1049.1824324324325,1587.8445945945946,0,10
18,11,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,232,784.8965517241379,1746.7370689655172,53.64906106914591,5.978484533276768,-88.29007630809006,784.8965517241379,1746.7370689655172,0,11
18,12,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,333,388.76276276276275,1822.4534534534534,78.13395223001231,5.931557345887219,69.01865008193268,388.76276276276275,1822.4534534534534,0,12
18,13,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,415,1817.9301204819278,1829.0915662650602,95.7140662621982,6.742988188544663,85.05164904539507,1817.9301204819278,1829.0915662650602,0,13
18,14,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,254,1677.5590551181103,1879.8779527559054,62.25276642007385,5.588208864899137,65.47172123813759,1677.5590551181103,1879.8779527559054,0,14
18,15,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,287,2419.2996515679442,2091.6062717770033,65.97248503065293,6.093916151018569,68.62928640380423,2419.2996515679442,2091.6062717770033,0,15
18,16,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,225,2121.617777777778,2131.5155555555557,53.947089151663825,6.100744881718761,23.429529774173997,2121.617777777778,2131.5155555555557,0,16
18,17,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,193,340.5388601036269,2142.896373056995,43.5158652929886,6.10762008197143,83.69619591307871,340.5388601036269,2142.896373056995,0,17
18,18,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,233,1751.390557939914,2168.6523605150214,58.78519058080248,7.06409214624441,-35.53896394015076,1751.390557939914,2168.6523605150214,0,18
18,19,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,365,2276.013698630137,2301.2575342465752,98.34705712648065,5.390794288544737,50.17643763597978,2276.013698630137,2301.2575342465752,0,19
18,20,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,279,1756.853046594982,2345.9820788530465,65.03000745573986,6.255762427437578,15.138289884557725,1756.853046594982,2345.9820788530465,0,20
18,21,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,128,1543.1015625,2612.2109375,34.550011650578405,5.582986818889753,38.81725449206666,1543.1015625,2612.2109375,0,21
18,22,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,247,1866.991902834008,2677.404858299595,57.14251451467141,5.575767132513351,-0.05415450819519891,1866.991902834008,2677.404858299595,0,22
18,23,AurA_June7_A_5_frontface_z240c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,380,1593.0947368421052,2739.378947368421,87.62104672633396,6.061561737077643,-2.984578013224444,1593.0947368421052,2739.378947368421,0,23
19,1,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,377,1945.4827586206898,531.7241379310345,85.45462240549098,5.986612719452772,83.01682467911247,1945.4827586206898,531.7241379310345,0,1
19,2,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,197,1976.7766497461928,767.6395939086294,55.467740910697565,5.332257262176734,39.190260757174165,1976.7766497461928,767.6395939086294,0,2
19,3,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,243,1295.9094650205761,789.8148148148148,57.578301324805004,6.094734952240649,27.59376234115191,1295.9094650205761,789.8148148148148,0,3
19,4,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,339,1662.504424778761,884.6253687315634,79.57748503760085,5.928615851109,-20.402861915662253,1662.504424778761,884.6253687315634,0,4
19,5,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,331,2453.7190332326286,1073.4712990936555,78.05363088123977,6.490365316539682,-15.980921094530524,2453.7190332326286,1073.4712990936555,0,5
19,6,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,172,1905.5290697674418,1086.8372093023256,42.71899201964104,5.3915481705121096,-64.92684248521822,1905.5290697674418,1086.8372093023256,0,6
19,7,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,293,2033.4846416382252,1106.1092150170648,68.77217854706358,5.905542393362447,-68.21251870140306,2033.4846416382252,1106.1092150170648,0,7
19,8,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,307,2406.1368078175897,1322.7622149837134,70.24626312147066,6.4265646545567385,3.549125934640963,2406.1368078175897,1322.7622149837134,0,8
19,9,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,160,2218.99375,1338.35625,41.11073130226376,5.922543523949048,40.16198603721017,2218.99375,1338.35625,0,9
19,10,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,317,2410.072555205047,1463.9526813880127,72.33897008665357,6.0294265710718875,5.295776486411893,2410.072555205047,1463.9526813880127,0,10
19,11,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,330,1090.3545454545454,1474.490909090909,79.45540606525725,5.937181776386239,-24.935364434882672,1090.3545454545454,1474.490909090909,0,11
19,12,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,389,697.892030848329,1494.017994858612,93.53084844475724,6.205106261601509,-61.360393756104415,697.892030848329,1494.017994858612,0,12
19,13,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,232,800.3706896551724,1486.344827586207,52.91678714442513,6.15787826355386,-77.10551659391243,800.3706896551724,1486.344827586207,0,13
19,14,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,320,2583.203125,1536.83125,73.65908301944538,6.146031848636513,-11.730801515156424,2583.203125,1536.83125,0,14
19,15,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,259,2158.285714285714,1595.8416988416989,59.93602054038898,5.9370215181883905,83.79851031357073,2158.285714285714,1595.8416988416989,0,15
19,16,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,306,2094.0555555555557,1647.4117647058824,69.81124292766057,7.004718688689793,81.27797408306839,2094.0555555555557,1647.4117647058824,0,16
19,17,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,391,2587.8772378516624,1853.8312020460357,89.63994893922839,7.697140285409328,79.66034823960564,2587.8772378516624,1853.8312020460357,0,17
19,18,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,408,2199.607843137255,1880.3651960784314,93.00361198155996,5.964630143365457,-79.70977970419727,2199.607843137255,1880.3651960784314,0,18
19,19,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,388,2593.4201030927834,1974.0180412371135,91.06364804982991,6.574358189024722,-21.988351051619578,2593.4201030927834,1974.0180412371135,0,19
19,20,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,328,2291.442073170732,2075.7195121951218,83.14350217062744,6.159800723946558,57.110258136289055,2291.442073170732,2075.7195121951218,0,20
19,21,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,182,549.1098901098901,2075.4835164835163,47.35600017035344,5.465439400793685,-38.62644350328962,549.1098901098901,2075.4835164835163,0,21
19,22,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,343,1026.7055393586006,2084.209912536443,79.18575744293429,6.8461983237162585,67.41891633040537,1026.7055393586006,2084.209912536443,0,22
19,23,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,321,2240.542056074766,2130.4080996884736,74.4184985840727,5.960745925132929,-9.351580240678096,2240.542056074766,2130.4080996884736,0,23
19,24,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,297,422.27272727272725,2132.946127946128,75.77136432022232,5.700362643446554,-55.21721974104609,422.27272727272725,2132.946127946128,0,24
19,25,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,235,1128.6127659574468,2257.5021276595744,61.89349673934152,5.370133972095263,-53.999501566503056,1128.6127659574468,2257.5021276595744,0,25
19,26,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,259,1286.5714285714287,2667.5984555984555,59.915831771162544,6.016964748633865,2.333659703147195,1286.5714285714287,2667.5984555984555,0,26
19,27,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,362,1501.8121546961327,2656.8674033149173,82.62023096534139,6.474058221965581,-78.93740610765315,1501.8121546961327,2656.8674033149173,0,27
19,28,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,249,923.6666666666666,2777.421686746988,57.37261691975179,6.095697249840602,16.420069680506355,923.6666666666666,2777.421686746988,0,28
19,29,AurA_June7_A_5_frontface_z245c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,267,1109.8202247191011,2819.602996254682,61.82965426006825,6.137217852178934,-3.6984374551229657,1109.8202247191011,2819.602996254682,0,29
20,1,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,258,855.422480620155,704.3372093023256,61.698999965901876,6.2232424053378965,66.99614283350948,855.422480620155,704.3372093023256,0,1
20,2,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,279,1982.6021505376343,709.0035842293906,64.50644152571915,5.590494838477313,89.97740605788749,1982.6021505376343,709.0035842293906,0,2
20,3,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,263,2151.9923954372625,803.7984790874525,60.76839464105605,5.613349404118651,0.04912213960188409,2151.9923954372625,803.7984790874525,0,3
20,4,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,346,1905.4942196531792,816.1560693641618,88.38785614558105,6.279159411853907,54.53676184619272,1905.4942196531792,816.1560693641618,0,4
20,5,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,353,900.8498583569406,853.872521246459,80.54046823256765,6.705487166264641,-74.87079913068374,900.8498583569406,853.872521246459,0,5
20,6,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,239,1726.0836820083682,871.5355648535565,66.19257330170127,5.33882096635399,45.80500304582628,1726.0836820083682,871.5355648535565,0,6
20,7,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,257,2470.2762645914395,879.0311284046693,63.22233735154958,6.1741101089084784,32.755050958716026,2470.2762645914395,879.0311284046693,0,7
20,8,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,239,2361.794979079498,885.071129707113,65.0115441417008,5.569720884394788,-53.14989964906663,2361.794979079498,885.071129707113,0,8
20,9,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,205,1167.3756097560977,945.409756097561,47.09520428842583,6.383321200238652,71.2795284977976,1167.3756097560977,945.409756097561,0,9
20,10,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,255,890.8862745098039,1038.1215686274509,63.24977719751724,5.5922505455114075,-59.180665179174554,890.8862745098039,1038.1215686274509,0,10
20,11,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,343,2744.0204081632655,1049.5626822157435,78.51125587256355,5.954692432397841,-76.90087366089243,2744.0204081632655,1049.5626822157435,0,11
20,12,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,345,608.3913043478261,1090.176811594203,78.77450705134774,6.417208044470385,-76.4992933120913,608.3913043478261,1090.176811594203,0,12
20,13,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,268,1341.0,1126.5,61.953762248280114,5.59317281062835,0.0,1341.0,1126.5,0,13
20,14,AurA_June7_A_5_frontface_z250c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_5,256,805.75390625,1162.2109375,60.72651762196319,6.158055643323617,-60.5002333569368,805.75390625,1162.2109375,0,14
